vehicle_key,auto_id,vin,make,year,transmission,owner_id,effective_date,end_date,is_current
284,284,E45JME5KYJF6ICLUD,Contoso Motors,2005,Automatic,284,2026-05-22,,True
285,285,7M05O1PNOJUW5VR9D,Contoso Motors,2007,Automatic,285,2026-05-22,,True
286,286,3QN85DCQ8IBUUBA0Y,Contoso Motors,2014,Automatic,969,2026-05-22,,True
287,287,5FY0WL5EQPVD9LKYW,Contoso Motors,2012,Automatic,51,2026-05-22,,True
288,288,B2UC9Q15DWAPBP2VR,Contoso Motors,2016,Automatic,347,2026-05-22,,True
289,289,Y8TWTEKBBH8CNEKI8,Contoso Motors,2007,Automatic,133,2026-05-22,,True
290,290,O9UGQ1PR18CQAEKVE,Contoso Motors,2016,Automatic,242,2026-05-22,,True
291,291,TPQGWQYW26AHH9TLI,Contoso Motors,2005,Automatic,108,2026-05-22,,True
292,292,38AWD03G73Q6DUA3L,Contoso Motors,2011,Automatic,292,2026-05-22,,True
293,293,VI4IS9NCX3XERQF73,Contoso Motors,2011,Automatic,261,2026-05-22,,True
294,294,FEUSSIGY4UQGO5TVJ,Contoso Motors,2004,Automatic,285,2026-05-22,,True
295,295,ZMP7T83Y1SR5544F7,Contoso Motors,2012,Automatic,63,2026-05-22,,True
296,296,B0RTKSTPYD2DGODTV,Contoso Motors,2013,Automatic,296,2026-05-22,,True
297,297,LR3DODLS7329DDTWM,Contoso Motors,2016,Manual,691,2026-05-22,,True
298,298,978NUG9ZG3DVJL1MX,Contoso Motors,2013,Semi-Automatic,298,2026-05-22,,True
299,299,X77PUP820K6B2MP99,Contoso Motors,2011,Automatic,424,2026-05-22,,True
300,300,QEC5VLEBW5ENSEQAW,Contoso Motors,2004,Automatic,112,2026-05-22,,True
301,301,LHLMIBC5OPP2UZBL5,Contoso Motors,2012,Automatic,447,2026-05-22,,True
302,302,HIF5LODXQC4QD20O5,Contoso Motors,2016,Automatic,139,2026-05-22,,True
303,303,5J0AP38IFFE3H3P34,Contoso Motors,2005,Automatic,190,2026-05-22,,True
304,304,LBWKGBW5WE5MMRF2J,Contoso Motors,2016,Automatic,132,2026-05-22,,True
305,305,LF8RQP1N78DQK0G6J,Contoso Motors,2014,Automatic,425,2026-05-22,,True
306,306,847HUI23QD4NM1S9J,Contoso Motors,2011,Automatic,545,2026-05-22,,True
307,307,0RBCSW4NPPEEKF3BQ,Contoso Motors,2004,Manual,921,2026-05-22,,True
308,308,ZRIPVQ77OZUKB0Y61,Contoso Motors,2013,Semi-Automatic,308,2026-05-22,,True
309,309,4ERRFYCP6UQ81FG7S,Contoso Motors,2007,Automatic,309,2026-05-22,,True
310,310,7G8GJ9SAFYHU76KXQ,Contoso Motors,2012,Automatic,126,2026-05-22,,True
311,311,E4Q4L1AFCQHJU7OGW,Contoso Motors,2006,Automatic,311,2026-05-22,,True
312,312,OPYOX6FJD1XUM3USR,Contoso Motors,2011,Automatic,333,2026-05-22,,True
313,313,JRXDPJOKH96PFXSW2,Contoso Motors,2006,Automatic,379,2026-05-22,,True
314,314,GBZ42PSLANFVHXRWM,Contoso Motors,2005,Automatic,314,2026-05-22,,True
315,315,N3VP3KGLV7AZ7UDLF,Contoso Motors,2007,Automatic,391,2026-05-22,,True
316,316,Q8GLGAECVVBV4YDL5,Contoso Motors,2016,Automatic,316,2026-05-22,,True
317,317,ZP45GAHWWX484JIDS,Contoso Motors,2012,Automatic,427,2026-05-22,,True
318,318,6AHIENBQ3IE0BX63L,Contoso Motors,2013,Automatic,318,2026-05-22,,True
319,319,8JVCS7OF5R71ZG1VJ,Contoso Motors,2014,Automatic,319,2026-05-22,,True
320,320,TP2EHAA57KII7LIGJ,Contoso Motors,2015,Automatic,320,2026-05-22,,True
321,321,RIBJLHHKCFVPCYPIP,Contoso Motors,2004,Automatic,321,2026-05-22,,True
322,322,9ZJ8ZAOW2ZDCFJHRS,Contoso Motors,2010,Automatic,322,2026-05-22,,True
323,323,FRVQ1FXYHRC6J04RK,Contoso Motors,2009,Automatic,250,2026-05-22,,True
324,324,UANMTDWRW00TJ28QV,Contoso Motors,2016,Automatic,228,2026-05-22,,True
325,325,CPGA4ETZIMOP82T9E,Contoso Motors,2015,Automatic,310,2026-05-22,,True
326,326,72KW331LQW1QR9NIX,Contoso Motors,2007,Automatic,379,2026-05-22,,True
327,327,2JXM1P3WJ0HZQBR6S,Contoso Motors,2004,Automatic,439,2026-05-22,,True
328,328,R2VX77FUK9B51P90E,Contoso Motors,2009,Automatic,546,2026-05-22,,True
329,329,KYCY6I07C0KJ459Q1,Contoso Motors,2011,Automatic,568,2026-05-22,,True
330,330,UPUGBZ8I8MD3OQJ5N,Contoso Motors,2010,Automatic,234,2026-05-22,,True
331,331,F3512YWMZF1WA2GKR,Contoso Motors,2011,Automatic,243,2026-05-22,,True
332,332,XKK5DSG4YQ3UUHJLL,Contoso Motors,2004,Automatic,332,2026-05-22,,True
333,333,DZ9OJAMDUDQIFWG45,Contoso Motors,2005,Automatic,333,2026-05-22,,True
334,334,9BZ7D8XML1OREBU6Z,Contoso Motors,2014,Automatic,449,2026-05-22,,True
335,335,EIS8TO7IBPGSUGAFC,Contoso Motors,2013,Automatic,252,2026-05-22,,True
336,336,GEPLA8Z81Y788GDV5,Contoso Motors,2007,Automatic,664,2026-05-22,,True
337,337,F4XK9KWUPSQEKCQ44,Contoso Motors,2011,Automatic,473,2026-05-22,,True
338,338,JIA2JAPA34C2AMK5C,Contoso Motors,2011,Automatic,695,2026-05-22,,True
339,339,2J34P6DUJ5TLGLK7J,Contoso Motors,2013,Automatic,291,2026-05-22,,True
340,340,9Y1PTAE0DAXZCB4K6,Contoso Motors,2013,Automatic,340,2026-05-22,,True
341,341,VKJOFELAS7M9H0IOW,Contoso Motors,2014,Automatic,497,2026-05-22,,True
342,342,AT814MUK5J0G3JPOD,Contoso Motors,2010,Automatic,102,2026-05-22,,True
343,343,8YQEXY61638YKBL4O,Contoso Motors,2012,Automatic,159,2026-05-22,,True
344,344,QKGNSLFNKYGWJ4QR8,Contoso Motors,2004,Automatic,344,2026-05-22,,True
345,345,ZWEDMO23SMRZUPPK3,Contoso Motors,2011,Manual,65,2026-05-22,,True
346,346,2B102NSZTIA304BJR,Contoso Motors,2013,Semi-Automatic,346,2026-05-22,,True
347,347,JLCVKVD9F3032F6JR,Contoso Motors,2004,Automatic,665,2026-05-22,,True
348,348,SRWH1B23OM3AOSB28,Contoso Motors,2013,Automatic,379,2026-05-22,,True
349,349,649PZ6LT55M9ELLL4,Contoso Motors,2015,Automatic,318,2026-05-22,,True
350,350,BIWYSE0RLUJFVWVVV,Contoso Motors,2014,Automatic,387,2026-05-22,,True
351,351,RWIM837UQOPQNJBJ1,Contoso Motors,2009,Automatic,438,2026-05-22,,True
352,352,AOEKR0D869SYL4DTA,Contoso Motors,2015,Automatic,426,2026-05-22,,True
353,353,67E710RBKX9C4LKLX,Contoso Motors,2014,Automatic,689,2026-05-22,,True
354,354,F8MB6Z8E20PB290YW,Contoso Motors,2015,Automatic,690,2026-05-22,,True
355,355,1RTJG39L0ZJDM0YRF,Contoso Motors,2011,Manual,123,2026-05-22,,True
356,356,APZK8MLD6NRH8AE1B,Contoso Motors,2013,Semi-Automatic,356,2026-05-22,,True
357,357,I3KWWJGS9QF2YVZEI,Contoso Motors,2009,Automatic,150,2026-05-22,,True
358,358,JFY53LLTFONNTTZFC,Contoso Motors,2012,Automatic,207,2026-05-22,,True
359,359,LQS47SYHDPU7PY659,Contoso Motors,2012,Automatic,359,2026-05-22,,True
360,360,N3PI8UMX2FKPBSLKJ,Contoso Motors,2016,Automatic,512,2026-05-22,,True
361,361,ZBA97K3ZHMJWKM8VL,Contoso Motors,2005,Automatic,560,2026-05-22,,True
362,362,U727IUNSWAWN20S83,Contoso Motors,2013,Automatic,362,2026-05-22,,True
363,363,AYJWKOVO1YUNA76I7,Contoso Motors,2005,Automatic,630,2026-05-22,,True
364,364,S2X3N4BACU2TN96FJ,Contoso Motors,2015,Automatic,364,2026-05-22,,True
365,365,BRF8PXVFCCYM2DWCW,Contoso Motors,2005,Automatic,678,2026-05-22,,True
366,366,YACKN696MBIRX8J9C,Contoso Motors,2010,Automatic,366,2026-05-22,,True
367,367,GN363ZCEXYXJDESOH,Contoso Motors,2007,Automatic,367,2026-05-22,,True
368,368,J5FIRE115YCDREGO2,Contoso Motors,2016,Automatic,368,2026-05-22,,True
369,369,NO2JM5T62TH82JE0G,Contoso Motors,2011,Automatic,369,2026-05-22,,True
370,370,0FQC86QTFJ7YKFLP1,Contoso Motors,2009,Automatic,370,2026-05-22,,True
371,371,VWPV36QH0X8VTLUVG,Contoso Motors,2015,Automatic,498,2026-05-22,,True
372,372,96E454V8GFVILTWSS,Contoso Motors,2016,Automatic,427,2026-05-22,,True
373,373,8J0U8XCPRGW4Z3NQE,Contoso Motors,2005,Automatic,2,2026-05-22,,True
374,374,6I1PU5IJTTW5JW0VL,Contoso Motors,2005,Automatic,50,2026-05-22,,True
375,375,6EAE4IIMXY3RHH6LZ,Contoso Motors,2007,Automatic,830,2026-05-22,,True
376,376,60JXAVE61HUYRYXZX,Contoso Motors,2016,Automatic,720,2026-05-22,,True
377,377,64CIW3DOG0CETY0M5,Contoso Motors,2011,Automatic,864,2026-05-22,,True
378,378,UZQXXBVKVAIC9ZF4G,Contoso Motors,2016,Automatic,448,2026-05-22,,True
379,379,NS0NCNF06CW7PLQXN,Contoso Motors,2016,Automatic,544,2026-05-22,,True
380,380,4H61HJFAK7VWXX1OV,Contoso Motors,2011,Automatic,380,2026-05-22,,True
381,381,LQY0148LQ37YJ19NH,Contoso Motors,2014,Automatic,381,2026-05-22,,True
382,382,1C8026X1LS42E7916,Contoso Motors,2015,Automatic,878,2026-05-22,,True
383,383,V7D26DTTXLSIS56M1,Contoso Motors,2006,Automatic,619,2026-05-22,,True
384,384,MTP34WQYET4MBXKP3,Contoso Motors,2016,Automatic,875,2026-05-22,,True
385,385,UV25HI2L1W28HEVYF,Contoso Motors,2004,Automatic,136,2026-05-22,,True
386,386,9GAK9WB9PERDMBYWH,Contoso Motors,2004,Automatic,63,2026-05-22,,True
387,387,JYIPJNLSPYCKWKKNJ,Contoso Motors,2005,Automatic,666,2026-05-22,,True
388,388,2FU0GEB32SFRRA6LQ,Contoso Motors,2004,Automatic,388,2026-05-22,,True
389,389,SJPIEUI7S9WPHTAAI,Contoso Motors,2005,Automatic,206,2026-05-22,,True
390,390,GPI5N9BGT5NRZN00V,Contoso Motors,2013,Automatic,254,2026-05-22,,True
391,391,GJGVZ5KGGIVU5HVJE,Contoso Motors,2012,Automatic,318,2026-05-22,,True
392,392,0URNPBEKUUELE97HG,Contoso Motors,2011,Automatic,392,2026-05-22,,True
393,393,6XLREKMP7K6FNL6H2,Contoso Motors,2011,Manual,497,2026-05-22,,True
394,394,XF93A5HNUMQF3W7XN,Contoso Motors,2013,Semi-Automatic,394,2026-05-22,,True
395,395,QROSBQF5GCDX6MFYR,Contoso Motors,2007,Automatic,923,2026-05-22,,True
396,396,XXW0169ZOVK5YJ41O,Contoso Motors,2012,Automatic,667,2026-05-22,,True
397,397,FIL37ODI7DPZJ17XN,Contoso Motors,2007,Automatic,109,2026-05-22,,True
398,398,M3NYC3L36K7N6NG3X,Contoso Motors,2016,Automatic,110,2026-05-22,,True
399,399,TXRICS2GT5CTQB3NT,Contoso Motors,2011,Automatic,111,2026-05-22,,True
400,400,WNAYDQB61LZ83DQF0,Contoso Motors,2011,Automatic,688,2026-05-22,,True
401,401,QYRRYY3SJW7W4VL91,Contoso Motors,2014,Automatic,67,2026-05-22,,True
402,402,OWWOA16T9B8Q7YCCV,Contoso Motors,2011,Automatic,96,2026-05-22,,True
403,403,GZKUG00S0EQ5F54TG,Contoso Motors,2014,Manual,507,2026-05-22,,True
404,404,OKVQCDJV4UYZVJ07T,Contoso Motors,2013,Semi-Automatic,404,2026-05-22,,True
405,405,O8KOMQOQK5OSEX8N4,Contoso Motors,2007,Automatic,358,2026-05-22,,True
406,406,VUOI9X4MG7DP0ZQV8,Contoso Motors,2012,Automatic,366,2026-05-22,,True
407,407,1ZKLUE7IJPHCITBXG,Contoso Motors,2014,Automatic,407,2026-05-22,,True
408,408,PBSIU00P08RA1SIBE,Contoso Motors,2015,Automatic,406,2026-05-22,,True
409,409,T8DNDN5UDCWL7M72H,Contoso Motors,2005,Automatic,25,2026-05-22,,True
410,410,ZJOCAJ6AF9ER5GPW8,Contoso Motors,2010,Automatic,410,2026-05-22,,True
411,411,U2FX7NDGMSL43QUGM,Contoso Motors,2004,Automatic,49,2026-05-22,,True
412,412,WQS4ADJ267BIDYYII,Contoso Motors,2016,Automatic,412,2026-05-22,,True
413,413,R6L3VILU35RHJDAZV,Contoso Motors,2014,Automatic,73,2026-05-22,,True
414,414,ZNMOPH5SW3ZEBV3NO,Contoso Motors,2009,Automatic,414,2026-05-22,,True
415,415,TMN5DLU9NY4XX0JUY,Contoso Motors,2004,Automatic,415,2026-05-22,,True
416,416,8H8W7LAM2WHOK1UON,Contoso Motors,2005,Automatic,416,2026-05-22,,True
417,417,U1G77DG0TQDQU1KPO,Contoso Motors,2007,Automatic,417,2026-05-22,,True
418,418,V5V483U7H0713ZAQ0,Contoso Motors,2016,Automatic,418,2026-05-22,,True
419,419,Z19X6P9CCCLQRPSN8,Contoso Motors,2011,Automatic,229,2026-05-22,,True
420,420,XQURYT88D8BCHF4PD,Contoso Motors,2007,Automatic,719,2026-05-22,,True
421,421,ASFVLRMRYZQDVOAIY,Contoso Motors,2013,Automatic,230,2026-05-22,,True
422,422,6C3RWG9NFGWS93TC1,Contoso Motors,2007,Automatic,290,2026-05-22,,True
423,423,VV280A4H1LRBV1S1M,Contoso Motors,2007,Automatic,517,2026-05-22,,True
424,424,YSTK76U2MMH44OISI,Contoso Motors,2004,Automatic,97,2026-05-22,,True
425,425,18NL8LMI9B1VD0IXV,Contoso Motors,2007,Automatic,121,2026-05-22,,True
426,426,HYT7N0YGG7IE1206T,Contoso Motors,2004,Automatic,723,2026-05-22,,True
427,427,IQD3NDVE7QZC45HNC,Contoso Motors,2015,Automatic,804,2026-05-22,,True
428,428,1OQI8PS9UBQDMBEQY,Contoso Motors,2013,Automatic,428,2026-05-22,,True
429,429,JNZIYNLRASQ08GN5T,Contoso Motors,2014,Automatic,429,2026-05-22,,True
430,430,FOHABFXIQK0NZECAC,Contoso Motors,2011,Automatic,541,2026-05-22,,True
431,431,PN7J7WIR695T90QDK,Contoso Motors,2011,Automatic,815,2026-05-22,,True
432,432,MA3H9KZGMS7RSBK0P,Contoso Motors,2016,Automatic,122,2026-05-22,,True
433,433,8H55KPJ421ANV9B8Y,Contoso Motors,2005,Automatic,565,2026-05-22,,True
434,434,SW39ZMDNA1K1DYFF0,Contoso Motors,2004,Automatic,371,2026-05-22,,True
435,435,LXK7IDPDB86PDY8N5,Contoso Motors,2013,Automatic,863,2026-05-22,,True
436,436,9K3NPUOHFCGGMDO9G,Contoso Motors,2011,Automatic,436,2026-05-22,,True
437,437,XUEKQC1GE5U0KUJ60,Contoso Motors,2004,Automatic,589,2026-05-22,,True
438,438,YXIN7YPOJVAHR93FB,Contoso Motors,2013,Automatic,611,2026-05-22,,True
439,439,3GTFQ3O1QAXMY2J7M,Contoso Motors,2012,Automatic,414,2026-05-22,,True
440,440,23WOY61CJWXBDK1BQ,Contoso Motors,2016,Automatic,440,2026-05-22,,True
441,441,OOVX3DY97VI41SG9E,Contoso Motors,2007,Manual,555,2026-05-22,,True
442,442,8W7J9SXHW68O3IGUW,Contoso Motors,2013,Semi-Automatic,442,2026-05-22,,True
443,443,W3SLZ4MTMD96G0SQ7,Contoso Motors,2015,Automatic,200,2026-05-22,,True
444,444,C2V41OH6X7OCGXN08,Contoso Motors,2016,Automatic,924,2026-05-22,,True
445,445,CQWTAYYFRZLDNYUJ4,Contoso Motors,2009,Automatic,722,2026-05-22,,True
446,446,XO2GTH3AZ5VG2TXDQ,Contoso Motors,2012,Automatic,755,2026-05-22,,True
447,447,QIWX094Y0KAXSBWBP,Contoso Motors,2014,Automatic,803,2026-05-22,,True
448,448,KHMNBOIEHC5LSPC9N,Contoso Motors,2013,Automatic,44,2026-05-22,,True
449,449,WG51TI6CFREWX91BW,Contoso Motors,2016,Automatic,240,2026-05-22,,True
450,450,2VKCGDT7EGS41DOKL,Contoso Motors,2011,Automatic,241,2026-05-22,,True
451,451,M7INY34JC08YNB5R5,Contoso Motors,2007,Manual,737,2026-05-22,,True
452,452,P2K7SAYWZFRNSEVGC,Contoso Motors,2013,Semi-Automatic,452,2026-05-22,,True
453,453,HHCZ4NDHXQF0C8X3A,Contoso Motors,2016,Automatic,623,2026-05-22,,True
454,454,K1EBN5O0N6F6X93Q1,Contoso Motors,2012,Automatic,495,2026-05-22,,True
455,455,3BBBO4Y80NPEWY9ZE,Contoso Motors,2007,Automatic,455,2026-05-22,,True
456,456,BYH6NGWZQZV4EMA6N,Contoso Motors,2016,Automatic,659,2026-05-22,,True
457,457,6NV8M1G8FNB334F2N,Contoso Motors,2007,Automatic,671,2026-05-22,,True
458,458,91D8RNONGLP2GMORS,Contoso Motors,2009,Automatic,458,2026-05-22,,True
459,459,H64NOSDV403YUTFTF,Contoso Motors,2014,Automatic,705,2026-05-22,,True
460,460,EZNMZ02SI3ZRI4Z3U,Contoso Motors,2005,Automatic,460,2026-05-22,,True
461,461,7TS2U7GG9S192BNPL,Contoso Motors,2004,Automatic,729,2026-05-22,,True
462,462,N5G3UB9T6IVX0186H,Contoso Motors,2016,Automatic,462,2026-05-22,,True
463,463,M9NHXYTMG36VNP2KD,Contoso Motors,2011,Automatic,463,2026-05-22,,True
464,464,AF8LSC5SG2T7W6FGU,Contoso Motors,2004,Automatic,464,2026-05-22,,True
465,465,M1RWVAKFAIODBX0SS,Contoso Motors,2005,Automatic,465,2026-05-22,,True
466,466,9S702A2K3QHHQWW5R,Contoso Motors,2007,Automatic,466,2026-05-22,,True
467,467,L2F7UX5520AGR0A3A,Contoso Motors,2004,Automatic,805,2026-05-22,,True
468,468,C356PIURZ6T95DCP0,Contoso Motors,2015,Automatic,68,2026-05-22,,True
469,469,KE4EG963LBEM0WD7J,Contoso Motors,2010,Automatic,806,2026-05-22,,True
470,470,KPLLMLEK90FRNPJNB,Contoso Motors,2015,Automatic,866,2026-05-22,,True
471,471,NYOZT93T7AJDL9HHI,Contoso Motors,2005,Automatic,753,2026-05-22,,True
472,472,F2R5FUDSMJARGSR4A,Contoso Motors,2005,Automatic,296,2026-05-22,,True
473,473,YQ1RUJV3ULTUWBIFU,Contoso Motors,2004,Automatic,361,2026-05-22,,True
474,474,0WAAYJ0Z6GFCDBJAC,Contoso Motors,2005,Automatic,98,2026-05-22,,True
475,475,DWHPNUPRWOL040GB4,Contoso Motors,2007,Automatic,99,2026-05-22,,True
476,476,HPFR22VNYIBN6073Y,Contoso Motors,2004,Automatic,476,2026-05-22,,True
477,477,DMO1ECP3407RCA3MY,Contoso Motors,2005,Automatic,477,2026-05-22,,True
478,478,OILZ12EH6RP1G6D6H,Contoso Motors,2011,Automatic,777,2026-05-22,,True
479,479,8IZNXN9WPJ9JFHLOJ,Contoso Motors,2005,Automatic,120,2026-05-22,,True
480,480,XVXAPOFOK684H9HJ9,Contoso Motors,2005,Automatic,362,2026-05-22,,True
481,481,IFBFIBPS4D235VEKS,Contoso Motors,2011,Automatic,893,2026-05-22,,True
482,482,1FNKHMOYCBGZFFL8R,Contoso Motors,2011,Automatic,925,2026-05-22,,True
483,483,I7CWJZ6R3ST4W523R,Contoso Motors,2011,Automatic,140,2026-05-22,,True
484,484,2H2KRFWQT3W4A8RL2,Contoso Motors,2016,Automatic,484,2026-05-22,,True
485,485,6T4Y45W8ZDY8T97GX,Contoso Motors,2004,Automatic,941,2026-05-22,,True
486,486,S6XW97S479J2R4QVS,Contoso Motors,2014,Automatic,141,2026-05-22,,True
487,487,BLIPK8NMTMTYX1ZIY,Contoso Motors,2012,Automatic,543,2026-05-22,,True
488,488,ZN1TUV6WAHXLO3U33,Contoso Motors,2007,Automatic,488,2026-05-22,,True
489,489,3EJA3KMY2WXA0FKFJ,Contoso Motors,2016,Semi-Automatic,747,2026-05-22,,True
490,490,4HCWC5S5IJXMOG5TH,Contoso Motors,2013,Semi-Automatic,490,2026-05-22,,True
491,491,XQ3MOFK9LO7XY8C59,Contoso Motors,2013,Automatic,440,2026-05-22,,True
492,492,S53V9GQM15XVDDJF1,Contoso Motors,2007,Automatic,236,2026-05-22,,True
493,493,N4O3YGCZCPG7EQ18J,Contoso Motors,2005,Automatic,926,2026-05-22,,True
494,494,6OEDX46M4TTLQ7OHR,Contoso Motors,2013,Automatic,995,2026-05-22,,True
495,495,AZAI19YW9US5M6VTM,Contoso Motors,2016,Automatic,43,2026-05-22,,True
496,496,WGZ3BHPFQQBAPE9V4,Contoso Motors,2013,Automatic,242,2026-05-22,,True
497,497,VI45NWQ2GTHYL4DZB,Contoso Motors,2006,Automatic,499,2026-05-22,,True
498,498,O5R1PH70RV82A3E4N,Contoso Motors,2004,Automatic,553,2026-05-22,,True
499,499,ORZSALKL8GVZ0D7BS,Contoso Motors,2013,Semi-Automatic,795,2026-05-22,,True
500,500,GTEK9BAEZRDOEYOZ2,Contoso Motors,2013,Semi-Automatic,500,2026-05-22,,True
501,501,J65M7JNC4QDZHWQ1K,Contoso Motors,2016,Automatic,187,2026-05-22,,True
502,502,8RHCYCA9UBHU3FHSQ,Contoso Motors,2012,Automatic,558,2026-05-22,,True
503,503,KGPM36VK26AELEZ41,Contoso Motors,2004,Automatic,503,2026-05-22,,True
504,504,JXGEO31C6UNAC0KIH,Contoso Motors,2007,Automatic,199,2026-05-22,,True
505,505,BPNVBNVOYNLAQFNXX,Contoso Motors,2013,Automatic,235,2026-05-22,,True
506,506,MP80QE3HPJPGAI4IG,Contoso Motors,2016,Automatic,506,2026-05-22,,True
507,507,CD9FXB2ILCO170YPG,Contoso Motors,2006,Automatic,247,2026-05-22,,True
508,508,DYC9JXQ7Y35T8YVS2,Contoso Motors,2004,Automatic,508,2026-05-22,,True
509,509,TSTZUK9J4D46YRCCI,Contoso Motors,2005,Automatic,281,2026-05-22,,True
510,510,WQ44S93J3N27SVIRX,Contoso Motors,2007,Automatic,510,2026-05-22,,True
511,511,ZTR0Z9X2250HA1PI0,Contoso Motors,2013,Automatic,511,2026-05-22,,True
512,512,DK2YL7NWWJDMJ9RYK,Contoso Motors,2011,Automatic,512,2026-05-22,,True
513,513,G3O2BOTP2IVSZ2W48,Contoso Motors,2014,Automatic,513,2026-05-22,,True
514,514,RR55YZ6DG2EZ72KKY,Contoso Motors,2015,Automatic,514,2026-05-22,,True
515,515,FJJSIW0EIIGUERE2M,Contoso Motors,2014,Automatic,45,2026-05-22,,True
516,516,LIO7YTOE8DQT6K7O9,Contoso Motors,2004,Automatic,251,2026-05-22,,True
517,517,S9JTJUFCLUX043CJG,Contoso Motors,2015,Automatic,46,2026-05-22,,True
518,518,EI6CW0CKYK741OUHO,Contoso Motors,2004,Automatic,69,2026-05-22,,True
519,519,8BZS7FORHI8Y4FIYH,Contoso Motors,2011,Automatic,305,2026-05-22,,True
520,520,1C2RW5NTEBI2U8EY7,Contoso Motors,2010,Automatic,554,2026-05-22,,True
521,521,ULA46Z5XFF5T0JP3C,Contoso Motors,2004,Automatic,576,2026-05-22,,True
522,522,0WNSOLYN5IIV8LBKT,Contoso Motors,2011,Automatic,260,2026-05-22,,True
523,523,ZHP04SZYFDUZ1JXJI,Contoso Motors,2011,Automatic,299,2026-05-22,,True
524,524,XZXQPPCGWGPN8958F,Contoso Motors,2011,Automatic,524,2026-05-22,,True
525,525,CMJT8KNLDLWSSYAY8,Contoso Motors,2004,Automatic,525,2026-05-22,,True
526,526,TRFD6LW1SWWCNNFF5,Contoso Motors,2004,Automatic,329,2026-05-22,,True
527,527,RDM6J5EKM0XAOFECS,Contoso Motors,2004,Automatic,356,2026-05-22,,True
528,528,PX06U5IK5P7JBZWMI,Contoso Motors,2016,Automatic,672,2026-05-22,,True
529,529,LGFZNOVA6891NIQ04,Contoso Motors,2004,Automatic,469,2026-05-22,,True
530,530,SY6BM4551V77GBW56,Contoso Motors,2010,Automatic,70,2026-05-22,,True
531,531,OH5PU71JGFC98YNPZ,Contoso Motors,2011,Automatic,360,2026-05-22,,True
532,532,OW88VTE8YMYDMZDIC,Contoso Motors,2007,Automatic,532,2026-05-22,,True
533,533,M4TV6IEALD5QDS3IR,Contoso Motors,2007,Automatic,21,2026-05-22,,True
534,534,DC4UBCJ3K37YKLMLM,Contoso Motors,2005,Automatic,69,2026-05-22,,True
535,535,CXQMZ796VHXZCIZDY,Contoso Motors,2012,Automatic,591,2026-05-22,,True
536,536,G1IJPTPCGG4VVM0O3,Contoso Motors,2016,Automatic,536,2026-05-22,,True
537,537,0HMF39RGO8WJ1OS8R,Contoso Motors,2005,Semi-Automatic,929,2026-05-22,,True
538,538,XV1W2KOSDNKHQKHVL,Contoso Motors,2013,Semi-Automatic,538,2026-05-22,,True
539,539,HAFETMKFJVQ4FBOLE,Contoso Motors,2011,Automatic,673,2026-05-22,,True
540,540,IY587XB4HJX6N04PA,Contoso Motors,2016,Automatic,380,2026-05-22,,True
541,541,CI3IA2MUNCLR5GJM0,Contoso Motors,2005,Automatic,93,2026-05-22,,True
542,542,HW3SMAH36QFY1MYXR,Contoso Motors,2007,Automatic,94,2026-05-22,,True
543,543,V4UM6VQFRG2USOV1R,Contoso Motors,2011,Automatic,117,2026-05-22,,True
544,544,561JUQ622CUR0E8JZ,Contoso Motors,2013,Automatic,443,2026-05-22,,True
545,545,G1STEWZKBIT5OYWUK,Contoso Motors,2014,Automatic,793,2026-05-22,,True
546,546,LMH9EM8N6AA7VQO3A,Contoso Motors,2015,Automatic,794,2026-05-22,,True
547,547,I0ZE8JP32J8ZWSBLM,Contoso Motors,2004,Semi-Automatic,169,2026-05-22,,True
548,548,SC8RB10F5JF4LX5CV,Contoso Motors,2013,Semi-Automatic,548,2026-05-22,,True
549,549,JBOIN5XKK8K8X9HMA,Contoso Motors,2011,Automatic,513,2026-05-22,,True
550,550,4K11P2TCO0ZJ0B0H6,Contoso Motors,2012,Automatic,654,2026-05-22,,True
551,551,195W304UL8HAP9Q4G,Contoso Motors,2011,Automatic,551,2026-05-22,,True
552,552,GAQ3SA5S84P25JPM3,Contoso Motors,2004,Automatic,537,2026-05-22,,True
553,553,HGDCO2CD1H90AHYZH,Contoso Motors,2007,Automatic,561,2026-05-22,,True
554,554,9ZMA2FR6LFGXAB4YJ,Contoso Motors,2007,Automatic,554,2026-05-22,,True
555,555,6BGDZUVC05OGK0U2N,Contoso Motors,2011,Automatic,585,2026-05-22,,True
556,556,7RJT1IM5441CS5P55,Contoso Motors,2011,Automatic,556,2026-05-22,,True
557,557,NG1UDZWISW1I2HJXM,Contoso Motors,2014,Automatic,701,2026-05-22,,True
558,558,DB7GXQUVTGDWLEWJD,Contoso Motors,2015,Automatic,558,2026-05-22,,True
559,559,RPA91HDWA2F03K906,Contoso Motors,2016,Automatic,559,2026-05-22,,True
560,560,NBUL247OFXI8HQ578,Contoso Motors,2013,Automatic,560,2026-05-22,,True
561,561,TOHAZOWEUU9PY3EI8,Contoso Motors,2014,Automatic,561,2026-05-22,,True
562,562,LOCNQO28JR378RMGF,Contoso Motors,2015,Automatic,562,2026-05-22,,True
563,563,CPTIEAH6GPLGIO4G3,Contoso Motors,2009,Automatic,118,2026-05-22,,True
564,564,76DLNGP1LW3ZH64OT,Contoso Motors,2015,Automatic,552,2026-05-22,,True
565,565,XE7I7TUY2WSJ8ZXJE,Contoso Motors,2004,Automatic,119,2026-05-22,,True
